joka_id	joka_url	joks
mrk89OrQSLS0ilri80U93A	https://api.chucknorris.io/jokes/mrk89OrQSLS0ilri80U93A	During the Vietnam War, Chuck Norris allowed himself to be captured. For torture, they made him eat his own entrails. He asked for seconds.
UYzHC7zGRJ-7GM3fjA70_A	https://api.chucknorris.io/jokes/UYzHC7zGRJ-7GM3fjA70_A	"the movie ""dont mess with zohan"" is based on the true story of Chuck Norris' life"
96tmuEIgSwCbh-OscDPEHA	https://api.chucknorris.io/jokes/96tmuEIgSwCbh-OscDPEHA	When he was a kid, Chuck Norris' bedroom walls were filled with photos of Chuck Norris.
SOVkbc3DRxOgPtRGNdwP4w	https://api.chucknorris.io/jokes/SOVkbc3DRxOgPtRGNdwP4w	"Chuck Norris, Arnold Swarzenegger and Sylvester Stallone were going to swim across the Atlantic. Arnold swam a mile, then gave up. Stallone swam two miles, then gave up. Chuck swam day and night for weeks. When he was a hundred yards away from the coast of Europe he said; ""I'm bored"" and turned around and swam back home."
f_wALTzwRmq0LbfQ1JGC4w	https://api.chucknorris.io/jokes/f_wALTzwRmq0LbfQ1JGC4w	the movie Alien VS Predator,was a loosly based documentary of the time when Chuck Norris fucked a fat chick
8HcWO13GTUelmODDH3iFYg	https://api.chucknorris.io/jokes/8HcWO13GTUelmODDH3iFYg	Chuck Norris won 'Jumanji' without ever saying the word. He simply beat the living shit out of everything that was thrown at him, and the game forfeited.
rMQ2azTRToyx3KB4h5aLNQ	https://api.chucknorris.io/jokes/rMQ2azTRToyx3KB4h5aLNQ	Chuck Norris went to the bottom of the bottomless pit, he was so pissed there was a bottom, he roundhouse kicked it and now it truly is bottomless
gM4Ao1V7SKerp2nccEMdmQ	https://api.chucknorris.io/jokes/gM4Ao1V7SKerp2nccEMdmQ	If you ever catch your kid watching a Chuck Norris movie, check him the next day for beard stubble.
ILhzN51FTFey1MjGMN1BDQ	https://api.chucknorris.io/jokes/ILhzN51FTFey1MjGMN1BDQ	If Chuck Norris beat you half to death you would be dead.
PPpterkDSWy52P6a-MisVg	https://api.chucknorris.io/jokes/PPpterkDSWy52P6a-MisVg	The only thing that makes Chuck Norris fall asleep is the sound of his own laughter after he kills a kids family making them orphans.
WcepExoRSemkkFEy7jxIew	https://api.chucknorris.io/jokes/WcepExoRSemkkFEy7jxIew	Chuck Norris can ram your teeth so far down your throat that you will need to sit on your food just to eat it.
rtKSpSvrSPy6DnmoZrra5Q	https://api.chucknorris.io/jokes/rtKSpSvrSPy6DnmoZrra5Q	Chuck Norris and his penis have different phone numbers because they are always in different area codes.
tMv7qmw5SyKoN7NS3H27MQ	https://api.chucknorris.io/jokes/tMv7qmw5SyKoN7NS3H27MQ	Chuck Norris has never had a heart attack, manly do to the fact that Chuck Norris's heart is not foolish enough to attack, Chuck Norris.
3jb3oTR2TlyrQcMHDBdORQ	https://api.chucknorris.io/jokes/3jb3oTR2TlyrQcMHDBdORQ	Freddy Kruger is afraid to dream because that is when Chuck Norris will kill him.
5WodmFzySCKkWxuy1YqYJQ	https://api.chucknorris.io/jokes/5WodmFzySCKkWxuy1YqYJQ	Chuck Norris once rocked so hard in an AC/DC concert that it was felt even in 1906. They called it the great San Francisco earthquake.
6toAmCl5R9uWHXKrwiNGQQ	https://api.chucknorris.io/jokes/6toAmCl5R9uWHXKrwiNGQQ	Q: How much wood could a woodchuck chuck if a woodchuck could Chuck Norris? A: All of it...
0sumrRm8Rp6x4-IH46_kdg	https://api.chucknorris.io/jokes/0sumrRm8Rp6x4-IH46_kdg	Chuck Norris. The mere whisper of his terrifying name can make a hardened marine cry out in the night, impregnate a virgin and shatter all the glass within a five-mile radius.
iZuq8uvzRsmbhPv8x6VLoA	https://api.chucknorris.io/jokes/iZuq8uvzRsmbhPv8x6VLoA	Chuck Norris is in Hawaii researching a role as an&#65279
r4Wore5OTqKitqBONIU-GA	https://api.chucknorris.io/jokes/r4Wore5OTqKitqBONIU-GA	Miley Cyrus wanted a romantic relationship with Chuck Norris but in the end, she just wasn't able twerk things out with him.
qJzM0lWfRWmK1zn2-VkHBg	https://api.chucknorris.io/jokes/qJzM0lWfRWmK1zn2-VkHBg	Chuck Norris dosen't sing in the rain. Chuck Norris sings in Category 5 tornado and hurricanes.
q_2TfZxJT3ubBKw_CZGAiw	https://api.chucknorris.io/jokes/q_2TfZxJT3ubBKw_CZGAiw	Chuck Norris is Bruce Lee's trainer
SJW5lgSrQ_2CVH8PYrEjiQ	https://api.chucknorris.io/jokes/SJW5lgSrQ_2CVH8PYrEjiQ	Chuck Norris subscribed to officialpsy after watching Gangnam Style. This is why Gangnam Style is so popular.
GN2u8h7gRIaxeofHyNikVA	https://api.chucknorris.io/jokes/GN2u8h7gRIaxeofHyNikVA	"Chuck Norris is the reason that the Army had to change their slogan, ""Army of One""."
-TTubSnlS_yttRztA1TymA	https://api.chucknorris.io/jokes/-TTubSnlS_yttRztA1TymA	Chuck Norris volunteers at the hospital, he pulls the plugs
Ngl7KfiQQ1uKLVSlYDKvmA	https://api.chucknorris.io/jokes/Ngl7KfiQQ1uKLVSlYDKvmA	Chuck Norris once threw a hand grenade into a crowd of 50 people , killing everyone of them.....then the grenade went off.
1cDHrtNTTESFtVEyPXvvaA	https://api.chucknorris.io/jokes/1cDHrtNTTESFtVEyPXvvaA	"Chuck Norris can tgjiethgrvljhjdhntsrndkhjdkhkfghbjrdsnhwedjkwbnjdfss HAAAAAAAAAAAAAAAAAACK! STOP! PLEASE! I BEG UH He died. I knew what he was going to say. It's super secret. if anyone knows, they die. Oh, and he was using this software called ""Dragon"": it's a speech-to-text device. - Chuck Norris"
qoUutUeuR0GRDvhKEpJeEg	https://api.chucknorris.io/jokes/qoUutUeuR0GRDvhKEpJeEg	When Chuck Norris pours milk on his Rice Crispies.....They Shut the F##K UP!!!!!
sk_Q8bmoSsmZ6R_VlQUE_A	https://api.chucknorris.io/jokes/sk_Q8bmoSsmZ6R_VlQUE_A	Chuck Norris got the new Galaxy Foamposites for free.
h8x5GVVQRceX-pJjXNWFxg	https://api.chucknorris.io/jokes/h8x5GVVQRceX-pJjXNWFxg	Chuck Norris is the only guy in a nudist colony who can carry two cups of coffee and nine donuts.
2xu_v70wQlSz7bbQ6Fd_PQ	https://api.chucknorris.io/jokes/2xu_v70wQlSz7bbQ6Fd_PQ	The customer is always right...except when Chuck Norris owns the business.
arn6-y-fSG2io7P9YeVIfg	https://api.chucknorris.io/jokes/arn6-y-fSG2io7P9YeVIfg	Chuck Norris was selected for jury duty. The judge was immediately sentenced to death.
76SxLkjNQBWtiRxYuGF71w	https://api.chucknorris.io/jokes/76SxLkjNQBWtiRxYuGF71w	Chuck Norris can dribble two bowling balls up a flight of stairs...with his feet.
AfxyHfx1SJWYS2qtPZW0hg	https://api.chucknorris.io/jokes/AfxyHfx1SJWYS2qtPZW0hg	Chuck Norris has only vomited once. It was a giant ball of 100% pussy hair.
pY3V-phXR1KuGQD3tc6Oeg	https://api.chucknorris.io/jokes/pY3V-phXR1KuGQD3tc6Oeg	Chuck Norris single handedly roundhouse kicked the butt of every player, coach, waterboy and fan of the Florida State University Seminoles football team. They are now known as the Semiholes.
7F66zbKsTpWppX_J7RnduA	https://api.chucknorris.io/jokes/7F66zbKsTpWppX_J7RnduA	Chuck Norris's beard can cure breast cancer.
_6WOuzL5TDKwvOu-DUkwDA	https://api.chucknorris.io/jokes/_6WOuzL5TDKwvOu-DUkwDA	I've heard Chuck Norris was going to be a playable character in SSBB. His hammer-using animation would be him moving the hammer in a full circle with only his left pinky. It turns out that he is stronger than that.
IJI4YsuKTrCsi-Z99PBF6g	https://api.chucknorris.io/jokes/IJI4YsuKTrCsi-Z99PBF6g	Chuck Norris dont need glass to drink juice the juice is so frighteen Chuck Norris what it is soldid
r2JzggcNSN6IMqXiRaGTHQ	https://api.chucknorris.io/jokes/r2JzggcNSN6IMqXiRaGTHQ	Chuck Norris can bench press an Army tank. While sitting inside of it.
43-VBvguT3KAk7mmhGNGOg	https://api.chucknorris.io/jokes/43-VBvguT3KAk7mmhGNGOg	Tiffany has breakfast at Chuck Norris's.
BYu2BMVcQc6iZozbea7RKQ	https://api.chucknorris.io/jokes/BYu2BMVcQc6iZozbea7RKQ	If he wanted to, Chuck Norris could roundhouse kick you in the face with the ingrown hair on his ass even tho' he doesn't have one.
dJ0xg3GcTxy_WcEqFdrQRg	https://api.chucknorris.io/jokes/dJ0xg3GcTxy_WcEqFdrQRg	"Chuck Norris can ""Think Outside the Bun"" at Burger King."
HXXgTT-CSqmCW4MXhqfTjA	https://api.chucknorris.io/jokes/HXXgTT-CSqmCW4MXhqfTjA	Chuck Norris calculated the square root of negative one while eating a bowl full of rusty fishhooks.
316AKmfgSVGCkNSJS__HLA	https://api.chucknorris.io/jokes/316AKmfgSVGCkNSJS__HLA	Chuck Norris frequently donates blood to the Red Cross. Just never his own.
PzqU8E2xSPOlbEcVoh_pEw	https://api.chucknorris.io/jokes/PzqU8E2xSPOlbEcVoh_pEw	The police routinely question Chuck Norris just because they find him interesting.
X0PIyAMFQXCbM6fr13D2xQ	https://api.chucknorris.io/jokes/X0PIyAMFQXCbM6fr13D2xQ	Chuck Norris was the only professional boxer ever who was allowed to perform fatality moves on his defeated opponents.
CsLHsMZkT_CbTaGp6OAHEg	https://api.chucknorris.io/jokes/CsLHsMZkT_CbTaGp6OAHEg	Chuck Norris once went to Sea World, and wrestled an orca to death.
T23jX7jWQV-RWmMnrtrX1A	https://api.chucknorris.io/jokes/T23jX7jWQV-RWmMnrtrX1A	Chuck Norris sold eBay on eBay.
MleOohSwSvSyDHQs69nK1Q	https://api.chucknorris.io/jokes/MleOohSwSvSyDHQs69nK1Q	You know why alien space ships are called Unidentified Flying Objects? The aliens don't want Chuck Norris to identify them.
04mI4yRPRW6_2utwhfHYow	https://api.chucknorris.io/jokes/04mI4yRPRW6_2utwhfHYow	Chuck Norris always sees it coming.
6dH62rLeTj6_5pnHUVhElA	https://api.chucknorris.io/jokes/6dH62rLeTj6_5pnHUVhElA	"Chuck Norris beat Pac-Man without doing anthing.He roundhouse kicked all of the ghosts until they had a pool of blood all over the screen and Chuck Norris commented ""NOTHING STANDS CHUCK NORRIS'S FUCKING WAY!"" That qualifies as doing nothing"
7-YclnpsTrum5JtzCdnp5w	https://api.chucknorris.io/jokes/7-YclnpsTrum5JtzCdnp5w	Chuck Norris walked into a catholic church. He was asked by parents to piss in the holy water so their children could be baptized.
UYyQjEM1TFy3Fl3wB-qTHQ	https://api.chucknorris.io/jokes/UYyQjEM1TFy3Fl3wB-qTHQ	as i was climbing the stairway to heaven i saw Chuck Norris crapping on one of the steps
srM6QgrVQ_Ke0h_pkG6NHw	https://api.chucknorris.io/jokes/srM6QgrVQ_Ke0h_pkG6NHw	You can feel the wind off Chuck Norris' roundhouse just watching Walker, Texas Ranger.
JfyGr-q-QCWm1epZstar1g	https://api.chucknorris.io/jokes/JfyGr-q-QCWm1epZstar1g	Chuck Norris once ran a marathon because it was on his way.
SiqCscf3R7-p6gwVR4FXvA	https://api.chucknorris.io/jokes/SiqCscf3R7-p6gwVR4FXvA	"When Chuck Norris goes to the club he doesnt dance, he does ""the Chuck Norris boogey"" aka roundhouse kicking everyone"
gnSrJqShRAqzRW-_bxxnWw	https://api.chucknorris.io/jokes/gnSrJqShRAqzRW-_bxxnWw	Tom Cruise lives with the certainty that one day, he'll bend over the bathroom sink to splash water on his face, lift up his head and in the mirror see that Chuck Norris is standing directly behind him.
sm6bBwSjRTWoPwZBdwUFLw	https://api.chucknorris.io/jokes/sm6bBwSjRTWoPwZBdwUFLw	Chuck Norris has surpassed Jesus Christ in Internet search volume.
UFe-KUq6Ri--cUyaE8K4aQ	https://api.chucknorris.io/jokes/UFe-KUq6Ri--cUyaE8K4aQ	Don Juan was a real Chuck Norris
Kr890X6mRoCbKYlicnOIkw	https://api.chucknorris.io/jokes/Kr890X6mRoCbKYlicnOIkw	Chuck Norris won the 1982 World Series of Poker with a 2 of clubs, 7 of hearts, jack of diamonds, a skip card from Uno, and a blank bingo card.
cPfCqpJDQy2Y77FnCeRNbA	https://api.chucknorris.io/jokes/cPfCqpJDQy2Y77FnCeRNbA	Chuck Norris created creation.
8xDR4vPCSpC7rBG0iEIb8Q	https://api.chucknorris.io/jokes/8xDR4vPCSpC7rBG0iEIb8Q	Chuck Norris once had pink eye. It is more commonly known as the black death.
YEMY6imrQd6uIzB5wZoLog	https://api.chucknorris.io/jokes/YEMY6imrQd6uIzB5wZoLog	Someone once told Chuck Norris that a roundhouse kick is not the best kick. This has been noted in history as the worst mistake ever made.
NaJ7ClZXSNqrBaY1jUaDHA	https://api.chucknorris.io/jokes/NaJ7ClZXSNqrBaY1jUaDHA	You must always pay attention while driving, in case you are distracted for a split second and Chuck Norris drop-kicks a midget through your windscreen
8bC92jHdRk2aH0g9QwJlaQ	https://api.chucknorris.io/jokes/8bC92jHdRk2aH0g9QwJlaQ	Chuck Norris can put 14000 songs on a 1gb ipod
5qKwe1QoTRC608YH-Ny2Xw	https://api.chucknorris.io/jokes/5qKwe1QoTRC608YH-Ny2Xw	The US army gave Osama Bin Laden's head to Chuck Norris. It now adorns the hood of his Hummer, which can be seen cruising through the streets of Abbotabad, Pakistan, with the song 'We Are The Champions' blaring from its speakers.
4-qiguc9qeqqcjiv5uqjcw	https://api.chucknorris.io/jokes/4-qiguc9qeqqcjiv5uqjcw	Chuck Norris is not Irish. His hair is soaked in the blood of his victims.
-7OsUo0xRlCwmdaEEAmqRQ	https://api.chucknorris.io/jokes/-7OsUo0xRlCwmdaEEAmqRQ	If you asked Chuck Norris how many houses he could build out the skulls of his enemies, he would ask you how many graveyards there are in the world.
iLXmhMhYRxuEyB37msB5mw	https://api.chucknorris.io/jokes/iLXmhMhYRxuEyB37msB5mw	Chuck Norris has a vacation home on the sun.
RODanTHKRdC_B8suux9LBA	https://api.chucknorris.io/jokes/RODanTHKRdC_B8suux9LBA	ChuCk Norris looks better of facebook..
BoZsJRTnR8KMQwTiUFKsSg	https://api.chucknorris.io/jokes/BoZsJRTnR8KMQwTiUFKsSg	Chuck Norris invented spectacles so even short-sighted people could see how brilliant he is.
0asQYc5bS16yHJI_-o3aJg	https://api.chucknorris.io/jokes/0asQYc5bS16yHJI_-o3aJg	Chuck Norris looked at a grayard and said what have i done
YQBmTDVUQd-sVF578rV6mQ	https://api.chucknorris.io/jokes/YQBmTDVUQd-sVF578rV6mQ	When Freddy Krueger falls asleep , Chuck Norris appears to kick his ass!
_n6ztutzSL-gyH1SQ2xafg	https://api.chucknorris.io/jokes/_n6ztutzSL-gyH1SQ2xafg	Chuck Norris can put you in a coma by slapping you in the face with his dick.
kLMIxQekSNGRpR5cjKg4_A	https://api.chucknorris.io/jokes/kLMIxQekSNGRpR5cjKg4_A	Chuck Norris got his girlfriend pregnant in the back seat of a Smart Car.
nf91mo_csxefyctefgwrrw	https://api.chucknorris.io/jokes/nf91mo_csxefyctefgwrrw	'Icy-Hot' is too weak for Chuck Norris. After a workout, Chuck Norris rubs his muscles down with liquid-hot MAGMA.
rernht2hqrapdbizltoeew	https://api.chucknorris.io/jokes/rernht2hqrapdbizltoeew	Chuck Norris never wet his bed as a child. The bed wet itself out of fear.
Rwgk9rDUQ_ii4f2fLeFZEg	https://api.chucknorris.io/jokes/Rwgk9rDUQ_ii4f2fLeFZEg	Hugh Jackman is an actor. Wolverine. Chuck Norris is real. Now get roundhoused to your next movie...like a man, Hugh Wackman!
cId-_FEeQ-qwN0W8QqnFnw	https://api.chucknorris.io/jokes/cId-_FEeQ-qwN0W8QqnFnw	Chuck Norris can perform a three-point turn. With a tractor trailer. In an alley.
LDlO5x0-Rbq28xj9KfMuLQ	https://api.chucknorris.io/jokes/LDlO5x0-Rbq28xj9KfMuLQ	"Chuck Norris recently appeared in a special episode of ""Behind The Beard"" to talk about his life, acting career, his epic sexual virility, his boots, beer, his current kill count (rounded down to the nearest thousand), martial arts, death, whiskey and his penis."
TKMWUQYnQrS1pcibLaEJsw	https://api.chucknorris.io/jokes/TKMWUQYnQrS1pcibLaEJsw	Chuck Norris can play funk bass with old cables from the golden gate bridge.
nM7O38EMQLulbz_Za2DPYg	https://api.chucknorris.io/jokes/nM7O38EMQLulbz_Za2DPYg	Some creatures fatally confuse Chuck Norris' beard with a rain forrest.
Tz4F5KxxQJS9vMQJzA7P1g	https://api.chucknorris.io/jokes/Tz4F5KxxQJS9vMQJzA7P1g	"Dos Equis' ""most interesting man in the worls"" asks Chuck Norris for advice"
aB8od7QyS4ahLJ7puItE_w	https://api.chucknorris.io/jokes/aB8od7QyS4ahLJ7puItE_w	On Thursdays, Chuck Norris plays 7 Card Stud with The Moon, a grizzly and Gomez Adams.
nRvESXZJREC3PsE70o8w2A	https://api.chucknorris.io/jokes/nRvESXZJREC3PsE70o8w2A	Horses are hung like Chuck Norris
mj5WqJjfSniwgoLW2uKjWQ	https://api.chucknorris.io/jokes/mj5WqJjfSniwgoLW2uKjWQ	Chuck Norris counted to infinity... twice.
Y6yfin-gRi6ljPJJEX9-tw	https://api.chucknorris.io/jokes/Y6yfin-gRi6ljPJJEX9-tw	Once, due to an engine stall of his F-22 Raptor during a Dessert Storm sorte', Chuck Norris had to ejaculate over the Red Sea.
uFUk2OWCROiFgGsDlJyCFw	https://api.chucknorris.io/jokes/uFUk2OWCROiFgGsDlJyCFw	Jesus didn't walk on water. Chuck Norris carried him.
X_71ZIn3S7qmFupekVApYw	https://api.chucknorris.io/jokes/X_71ZIn3S7qmFupekVApYw	Chuck Norris knows what he's gonna get in a box of chocolates
pC4jQvNmTYmo-221hWCWcg	https://api.chucknorris.io/jokes/pC4jQvNmTYmo-221hWCWcg	When Chuck Norris was 3 years old, he went Back to the Future in his Little Tikes car.
yM1IHwkzQce54Pfq1zemlg	https://api.chucknorris.io/jokes/yM1IHwkzQce54Pfq1zemlg	There are 5 rules that can be applied to almost every Chuck Norris movie. Rule 1: Chuck Norris never reloads Rule 2: Chuck Norris always hits first Rule 3: You can't run or hide from Chuck Norris Rule 4: Everything he touches becomes a weapon Rule 5: Chuck Norris never miss his targets
CzzfhMNHSxOusHeMt_MOvg	https://api.chucknorris.io/jokes/CzzfhMNHSxOusHeMt_MOvg	Chuck Norris built the hospital he was born in
2aSskQQYRq2VwJkUs8wK0A	https://api.chucknorris.io/jokes/2aSskQQYRq2VwJkUs8wK0A	If you see Chuck Norris screwing your mother, DO NOT APPROACH HIM. Just ignore all of the epic music playing, the explosions and the birds trying to fly in the window, and prepare a grave for her.
P-y0WT3pTMKIRfbGnm5m5g	https://api.chucknorris.io/jokes/P-y0WT3pTMKIRfbGnm5m5g	Chuck Norris can drive two cars at the same time!!
QESWLezzQyeyvp7LAq7A1g	https://api.chucknorris.io/jokes/QESWLezzQyeyvp7LAq7A1g	Chuck Norris can tell you that he likes Dr. Pepper... with a straight face.
fNoLbTqdRduI8SWlLSImTw	https://api.chucknorris.io/jokes/fNoLbTqdRduI8SWlLSImTw	If you see Chuck Norris in the wild, he may eat right out of your hand, because Chuck Norris has no natural predators.
rqFAnAqITaiLOLCkWs9c4Q	https://api.chucknorris.io/jokes/rqFAnAqITaiLOLCkWs9c4Q	Chuck Norris does not have hemorrhoids. That's because when he feels one growing on his asshole, he pinches it off with his steely fingernails and feeds it to Cedric, his pet tarantula.
GOkQDO5GQV-7eUHDJkKIrQ	https://api.chucknorris.io/jokes/GOkQDO5GQV-7eUHDJkKIrQ	Chuck Norris doesn't take the front door. He takes the front wall as his entrance.
G7LTYBw8RmWwOJSNv9ofwQ	https://api.chucknorris.io/jokes/G7LTYBw8RmWwOJSNv9ofwQ	Chuck Norris kills and average of 12.3 people on his way to the store
1jP2VyNFQPemJB71GePV_g	https://api.chucknorris.io/jokes/1jP2VyNFQPemJB71GePV_g	Peter Piper picked a peck of pickled peppers. Chuck Norris shot him and screwed his mother against a wall for three hours.
UeIMN6D4Rpy5vz8Fe7SVIw	https://api.chucknorris.io/jokes/UeIMN6D4Rpy5vz8Fe7SVIw	Chuck Norris dung glows in the dark and emits a barely audible hum.
rL2i6gZOSkGCWAnaIiRB4g	https://api.chucknorris.io/jokes/rL2i6gZOSkGCWAnaIiRB4g	Chuck Norris breaks the hand that feeds him.
gjcQh7iyQSuAhSNAIBk1uw	https://api.chucknorris.io/jokes/gjcQh7iyQSuAhSNAIBk1uw	If a fishes see Chuck Norris swim , they usally drown in fear.
r3cnIHv0QniPA3ULvTzQSA	https://api.chucknorris.io/jokes/r3cnIHv0QniPA3ULvTzQSA	At the end of a rainbow there is no pot of gold, it's Chuck Norris' cornhole.
f5WnfXPETCyIgi5f_N_qQw	https://api.chucknorris.io/jokes/f5WnfXPETCyIgi5f_N_qQw	Once Chuck Norris Kicked a football , Now We are calling it as Moon.
x1Orz56-S4OoIcgcYyjNsA	https://api.chucknorris.io/jokes/x1Orz56-S4OoIcgcYyjNsA	Chuck Norris organised a weekend trip .... for 5 days
ZLx_uNhmTU2U48fdSl0IjQ	https://api.chucknorris.io/jokes/ZLx_uNhmTU2U48fdSl0IjQ	When Chuck Norris Roundhouse kicks your ass you say thank you sir may I have another.
Nw540lqQSnG4-b9_P9n9Jw	https://api.chucknorris.io/jokes/Nw540lqQSnG4-b9_P9n9Jw	If you ask Chuck Norris to wear a seatbealt, he WILL belt you.
gESM0V3fS3-LCqy_UnkOrQ	https://api.chucknorris.io/jokes/gESM0V3fS3-LCqy_UnkOrQ	Chuck Norris can turn in a blank paper at school and get an A+.
NkbSN23uQiWGQVxG4V6O1g	https://api.chucknorris.io/jokes/NkbSN23uQiWGQVxG4V6O1g	In the time it takes you to read this sentence, Chuck Norris will free two hundred POW's from a Vietnamese prison camp, roundhouse kick Saturn, and expose a dozen lucky women to a love so intense that they will be incinerated.
W_Gu0k1TQfm2FUvb8PVAZQ	https://api.chucknorris.io/jokes/W_Gu0k1TQfm2FUvb8PVAZQ	"Chuck Norris owns a copy of Duke Nukem Forever. It will be released due to his neighbor ""borrowing"" it and never returning it. We pray for that man."
ehupLOFDTSGr3MWWzKD6Sw	https://api.chucknorris.io/jokes/ehupLOFDTSGr3MWWzKD6Sw	The mere mentioning of CHUCK NORRIS's name gets a girl divirginized.
qeGPcI8nTLGsWLOp67ZP_A	https://api.chucknorris.io/jokes/qeGPcI8nTLGsWLOp67ZP_A	When Chuck Norris was young...Santa sat on his lap.
N9U8GuXKRxisj3dh2btisw	https://api.chucknorris.io/jokes/N9U8GuXKRxisj3dh2btisw	It isn't what Chuck Norris would do for a Klondike bar, but more so, what a Klondike bar would do for Chuck Norris
unXa5ootTTq44AnVEZ634Q	https://api.chucknorris.io/jokes/unXa5ootTTq44AnVEZ634Q	Chuck Norris is a cock!!! wheyyyyy
AtaecsqGTXWcz2v271hCdw	https://api.chucknorris.io/jokes/AtaecsqGTXWcz2v271hCdw	Freddy fazbear and his friends dont scare Chuck Norris.....Chuck norris beats up Freddy and his friends.
YQNOHcMIR5yn-8Ui6veM0A	https://api.chucknorris.io/jokes/YQNOHcMIR5yn-8Ui6veM0A	Chuck Norris stapled two liquids together
Bjvu6u4oQSqGxUMhOSApiQ	https://api.chucknorris.io/jokes/Bjvu6u4oQSqGxUMhOSApiQ	Newtons third law of motion states that Every action has a reaction equal in magnitude and opposite in direction When Chuck Norris uses his roundhouse kick there is only action.
ow1q9mU4QFC2db76ihb69Q	https://api.chucknorris.io/jokes/ow1q9mU4QFC2db76ihb69Q	"Chuck Norris can ""get a grip on yourself""."
AX2uHx7SQDCPYRjzVGj5fQ	https://api.chucknorris.io/jokes/AX2uHx7SQDCPYRjzVGj5fQ	when Chuck Norris do his high frequency voise all the whales in the sea became deaf
V5dRp8d1S9WQrSZAfEA4Qg	https://api.chucknorris.io/jokes/V5dRp8d1S9WQrSZAfEA4Qg	The problem of illegal immigration can be dramatically curtailed, if we put Chuck Norris at the border.
7jQI7x4dQVOTQFKyNvgpOg	https://api.chucknorris.io/jokes/7jQI7x4dQVOTQFKyNvgpOg	If Chuck Norris ate at your restaurant and had only $5 for his $50 meal, you would still owe him change.
Gjov8nxDS_SwcEW1hCEwqg	https://api.chucknorris.io/jokes/Gjov8nxDS_SwcEW1hCEwqg	Chuck Norris has only one fear...that's why there are no mirrors in his house
Qjo6JWN2Q0KV2HuSTxiFzg	https://api.chucknorris.io/jokes/Qjo6JWN2Q0KV2HuSTxiFzg	FACT: You are having a birthday because Chuck Norris decided to let you live another year!
eEEHMOPyTeWQAwdaIWRd7A	https://api.chucknorris.io/jokes/eEEHMOPyTeWQAwdaIWRd7A	When Chuck Norris wants chicken, he really means children.
URGY1GhkRdaEsv6EJfVscg	https://api.chucknorris.io/jokes/URGY1GhkRdaEsv6EJfVscg	Chuck Norris doesnt have AIDS but he gives it to people anyway.
WIWNL3WPTpGEfQXz896NhQ	https://api.chucknorris.io/jokes/WIWNL3WPTpGEfQXz896NhQ	Chuck Norris scares leftovers into being fresh with one bite
apPDL4-RTwyvpFasdMH-9A	https://api.chucknorris.io/jokes/apPDL4-RTwyvpFasdMH-9A	Only a very few people are capable of water skiing on thier barefeet. Chuck Norris can water ski on his bare face.
IjduYr3AQKin8kAhkZeh3Q	https://api.chucknorris.io/jokes/IjduYr3AQKin8kAhkZeh3Q	Chuck Norris can litrely break a sweet
yWXM2uHiT5O31Qo19zRURw	https://api.chucknorris.io/jokes/yWXM2uHiT5O31Qo19zRURw	Chuck Norris speaks fluent Klingon, just so he can slaughter any nerd he hears speaking it.
_Rxhb-GaQIO-KWLhNrjOXA	https://api.chucknorris.io/jokes/_Rxhb-GaQIO-KWLhNrjOXA	Chuck Norris applied for the position of 'God' but was rejected because of over-qualification.
F4HAIPk6Q3W7KIseFR9sNQ	https://api.chucknorris.io/jokes/F4HAIPk6Q3W7KIseFR9sNQ	Did you know if you watch the editors cut of Wizard of Oz, theres and alternate ending where Chuck Norris round house kicks Dorothys house back to Kansas... it shortened the movie drastically and the director decided not to use it... true story.
ndO980paTTupRPsQ_NDDpw	https://api.chucknorris.io/jokes/ndO980paTTupRPsQ_NDDpw	colten is stupid lets have Chuck Norris round house him... Sound good? if it does give a check!!!
7QUFgiuzSbGw3JAlkcmY4Q	https://api.chucknorris.io/jokes/7QUFgiuzSbGw3JAlkcmY4Q	Chuck Norris is the only one that knows the meaning of life!
aX52mz_1Q929EQ3NUExJmQ	https://api.chucknorris.io/jokes/aX52mz_1Q929EQ3NUExJmQ	Chuck Norris can slap a schizophrenic sane.
S7iIVbfuRoydpC45yq3wFA	https://api.chucknorris.io/jokes/S7iIVbfuRoydpC45yq3wFA	The Killer Instinct Community is thinking either to put Chuck Norris in season 3.
1RK6dE0pSUe-riZlqUF7Nw	https://api.chucknorris.io/jokes/1RK6dE0pSUe-riZlqUF7Nw	in stead of a chin under hes beard, Chuck Norris only has another fist
yg6gjstrreil21roumioxa	https://api.chucknorris.io/jokes/yg6gjstrreil21roumioxa	Chuck Norris cannot love, he can only not kill.
ah7gStfKTPCseJJsJOTJYw	https://api.chucknorris.io/jokes/ah7gStfKTPCseJJsJOTJYw	When Chuck Norris sees a screamer, he roundhouse kicks it so hard, that the ghost gets hit.
-jMF0mF7Rcu6tUiIZ49pkw	https://api.chucknorris.io/jokes/-jMF0mF7Rcu6tUiIZ49pkw	Chuck Norris took the red pill, the blue pill, 4 horse tranquilizers and a handful of rat poison, washed it down with a bottle of bourbon, and roundhouse kicked Morpheus out of the Matrix. Norris then unplugged himself out ofthe Matrix by simply flexing, broke into Zion and roundhouse kicked Morpheus again, just because he's Chuck Norris.
